animal_id,ear_tag,species,breed,age_months,sex,owner_id,owner_name,village,block,district_id,district_name,state,vaccination_history,registered_at
AN-3D09B6F0,MH-JAL-5F019F,buffalo,Nagpuri,107,female,OWN-JAL-7614,Owner_39,pachnagar62,Pachora,JALGAON,Jalgaon,Maharashtra,[],2024-01-05
AN-68C6AC84,MH-JAL-8E1BD5,buffalo,Surti,6,female,OWN-JAL-8891,Owner_142,yawapeth79,Yawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-04-16"", ""batch"": ""BATCH-8436"", ""administered_by"": ""VET-JAL-492""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-02-02"", ""batch"": ""BATCH-4937"", ""administered_by"": ""VET-JAL-291""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-05-16"", ""batch"": ""BATCH-2491"", ""administered_by"": ""VET-JAL-562""}]",2024-02-11
AN-EA848F92,MH-JAL-55745C,sheep,Lonand,21,female,OWN-JAL-4489,Owner_172,pachnagar5,Pachora,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-16"", ""batch"": ""BATCH-1829"", ""administered_by"": ""VET-JAL-704""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-06-21"", ""batch"": ""BATCH-8180"", ""administered_by"": ""VET-JAL-554""}]",2024-02-10
AN-7F752D26,MH-JAL-9B475D,sheep,Lonand,96,male,OWN-JAL-9066,Owner_84,pachgaon51,Pachora,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-02-17"", ""batch"": ""BATCH-4647"", ""administered_by"": ""VET-JAL-908""}]",2024-02-11
AN-4B0C4706,MH-JAL-B40211,buffalo,Surti,59,male,OWN-JAL-5279,Owner_308,choppeth54,Chopda,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-13"", ""batch"": ""BATCH-7039"", ""administered_by"": ""VET-JAL-279""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-08-20"", ""batch"": ""BATCH-8131"", ""administered_by"": ""VET-JAL-207""}]",2024-06-25
AN-40ED0E2B,MH-JAL-C4E180,buffalo,Pandharpuri,14,female,OWN-JAL-1918,Owner_52,bhuswadi26,Bhusawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-02-10"", ""batch"": ""BATCH-9213"", ""administered_by"": ""VET-JAL-868""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-02-16"", ""batch"": ""BATCH-7544"", ""administered_by"": ""VET-JAL-678""}]",2024-03-22
AN-B68350B1,MH-JAL-D54350,buffalo,Marathwadi,50,female,OWN-JAL-1652,Owner_19,erankhurd2,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-04"", ""batch"": ""BATCH-2395"", ""administered_by"": ""VET-JAL-545""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-02-26"", ""batch"": ""BATCH-8363"", ""administered_by"": ""VET-JAL-746""}]",2024-06-20
AN-9D9307CD,MH-JAL-A3C1DB,sheep,Madgyal,38,male,OWN-JAL-1318,Owner_217,ravebudruk91,Raver,JALGAON,Jalgaon,Maharashtra,[],2024-06-07
AN-6ADEAB45,MH-JAL-9F8834,cattle,Khillari,112,male,OWN-JAL-4862,Owner_467,bhuspur34,Bhusawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-04-17"", ""batch"": ""BATCH-8827"", ""administered_by"": ""VET-JAL-554""}]",2024-04-12
AN-1A0D0A09,MH-JAL-13B002,cattle,Deoni,56,male,OWN-JAL-4757,Owner_56,erantarf38,Erandol,JALGAON,Jalgaon,Maharashtra,[],2024-03-26
AN-27D3DF3D,MH-JAL-42E41E,cattle,Deoni,30,female,OWN-JAL-2626,Owner_226,pachpeth22,Pachora,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-15"", ""batch"": ""BATCH-3268"", ""administered_by"": ""VET-JAL-114""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-06-21"", ""batch"": ""BATCH-6754"", ""administered_by"": ""VET-JAL-945""}]",2024-06-20
AN-5BA8629E,MH-JAL-0E076E,goat,Sirohi Cross,27,female,OWN-JAL-7957,Owner_74,erankhurd65,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-14"", ""batch"": ""BATCH-2543"", ""administered_by"": ""VET-JAL-304""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-07-16"", ""batch"": ""BATCH-3390"", ""administered_by"": ""VET-JAL-431""}]",2024-05-07
AN-FDB3AC3C,MH-JAL-815CB3,cattle,HF Cross,112,male,OWN-JAL-5688,Owner_191,pachpeth98,Pachora,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-12-26"", ""batch"": ""BATCH-5791"", ""administered_by"": ""VET-JAL-892""}]",2024-01-08
AN-5F898E95,MH-JAL-804F0E,goat,Konkan Kanyal,61,female,OWN-JAL-6757,Owner_361,erankhurd25,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-10-22"", ""batch"": ""BATCH-5895"", ""administered_by"": ""VET-JAL-820""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-04-08"", ""batch"": ""BATCH-2098"", ""administered_by"": ""VET-JAL-545""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-06-01"", ""batch"": ""BATCH-4756"", ""administered_by"": ""VET-JAL-672""}]",2024-02-22
AN-6F696C71,MH-JAL-5FE675,cattle,Khillari,119,male,OWN-JAL-1714,Owner_278,ravepeth8,Raver,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-23"", ""batch"": ""BATCH-6057"", ""administered_by"": ""VET-JAL-342""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-10-23"", ""batch"": ""BATCH-5527"", ""administered_by"": ""VET-JAL-845""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-12-17"", ""batch"": ""BATCH-9679"", ""administered_by"": ""VET-JAL-289""}]",2024-03-19
AN-C79C72C6,MH-JAL-570A33,goat,Osmanabadi,4,male,OWN-JAL-7613,Owner_275,pachgaon88,Pachora,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-10-24"", ""batch"": ""BATCH-3047"", ""administered_by"": ""VET-JAL-216""}]",2024-05-27
AN-5C5E0E8C,MH-JAL-D45519,buffalo,Murrah,16,male,OWN-JAL-7648,Owner_90,erankhurd90,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-09-11"", ""batch"": ""BATCH-8471"", ""administered_by"": ""VET-JAL-591""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-04-01"", ""batch"": ""BATCH-8578"", ""administered_by"": ""VET-JAL-461""}]",2024-06-27
AN-B208E359,MH-JAL-41E8D6,goat,Sirohi Cross,75,female,OWN-JAL-4070,Owner_374,bhusbudruk85,Bhusawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-05-21"", ""batch"": ""BATCH-3985"", ""administered_by"": ""VET-JAL-481""}]",2024-01-24
AN-98FDFE9F,MH-JAL-FB609D,goat,Sirohi Cross,69,female,OWN-JAL-8238,Owner_68,eranwadi92,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-04-11"", ""batch"": ""BATCH-9297"", ""administered_by"": ""VET-JAL-680""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-10-06"", ""batch"": ""BATCH-7668"", ""administered_by"": ""VET-JAL-973""}]",2024-03-03
AN-E55A8EDC,MH-JAL-BA5CBD,cattle,HF Cross,49,female,OWN-JAL-4546,Owner_476,pachpur4,Pachora,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-08-21"", ""batch"": ""BATCH-1480"", ""administered_by"": ""VET-JAL-294""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-04-19"", ""batch"": ""BATCH-1285"", ""administered_by"": ""VET-JAL-154""}]",2024-03-13
AN-71F686F8,MH-JAL-BAF907,goat,Berari,48,female,OWN-JAL-5798,Owner_203,eranpeth71,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-04-15"", ""batch"": ""BATCH-3872"", ""administered_by"": ""VET-JAL-548""}]",2024-04-13
AN-190495F0,MH-JAL-524DA0,buffalo,Surti,34,female,OWN-JAL-3946,Owner_352,erantarf79,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-18"", ""batch"": ""BATCH-5709"", ""administered_by"": ""VET-JAL-560""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-09-22"", ""batch"": ""BATCH-5782"", ""administered_by"": ""VET-JAL-973""}]",2024-03-18
AN-FE761C38,MH-JAL-C23D6C,sheep,Kolhapuri,103,female,OWN-JAL-2897,Owner_90,ravepeth40,Raver,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-03-03"", ""batch"": ""BATCH-1063"", ""administered_by"": ""VET-JAL-697""}]",2024-01-09
AN-53BC0B3B,MH-JAL-0D164A,poultry,Desi,9,female,OWN-JAL-3727,Owner_77,eranpeth42,Erandol,JALGAON,Jalgaon,Maharashtra,[],2024-01-21
AN-FE88B603,MH-JAL-152C93,poultry,Cobb400,9,female,OWN-JAL-7126,Owner_425,yawagaon49,Yawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-05-21"", ""batch"": ""BATCH-7242"", ""administered_by"": ""VET-JAL-531""}]",2024-04-06
AN-BB095ACC,MH-JAL-B36E6F,poultry,Desi,5,female,OWN-JAL-9696,Owner_312,yawatarf36,Yawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-05-22"", ""batch"": ""BATCH-8027"", ""administered_by"": ""VET-JAL-594""}]",2024-02-24
AN-4112A81B,MH-JAL-A8C4CA,sheep,Lonand,110,female,OWN-JAL-9125,Owner_491,bhusnagar59,Bhusawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-17"", ""batch"": ""BATCH-9455"", ""administered_by"": ""VET-JAL-237""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-07-06"", ""batch"": ""BATCH-2800"", ""administered_by"": ""VET-JAL-544""}]",2024-03-21
AN-94B3315A,MH-JAL-4E1AFB,sheep,Deccani,73,male,OWN-JAL-4751,Owner_94,chopkhurd13,Chopda,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-08"", ""batch"": ""BATCH-2148"", ""administered_by"": ""VET-JAL-825""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-06-25"", ""batch"": ""BATCH-2844"", ""administered_by"": ""VET-JAL-331""}]",2024-03-18
AN-1D2A9F49,MH-JAL-C0D5B8,buffalo,Marathwadi,112,female,OWN-JAL-5892,Owner_466,eranpeth85,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-01-16"", ""batch"": ""BATCH-1832"", ""administered_by"": ""VET-JAL-713""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-04-19"", ""batch"": ""BATCH-8390"", ""administered_by"": ""VET-JAL-524""}]",2024-03-01
AN-4784B97A,MH-JAL-5BDE31,sheep,Madgyal,62,female,OWN-JAL-2045,Owner_122,bhuskhurd51,Bhusawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-20"", ""batch"": ""BATCH-7037"", ""administered_by"": ""VET-JAL-145""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-03-14"", ""batch"": ""BATCH-5570"", ""administered_by"": ""VET-JAL-800""}]",2024-01-26
AN-EB80D9C7,MH-JAL-CF6D5E,poultry,Kadaknath,23,female,OWN-JAL-8005,Owner_343,ravekhurd69,Raver,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-02-12"", ""batch"": ""BATCH-3772"", ""administered_by"": ""VET-JAL-904""}]",2024-01-14
AN-52427898,MH-JAL-9E2A90,goat,Sangamneri,73,male,OWN-JAL-2807,Owner_332,ravepur16,Raver,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-14"", ""batch"": ""BATCH-9812"", ""administered_by"": ""VET-JAL-129""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-11-27"", ""batch"": ""BATCH-6083"", ""administered_by"": ""VET-JAL-945""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-07-01"", ""batch"": ""BATCH-4965"", ""administered_by"": ""VET-JAL-868""}]",2024-05-22
AN-100FC16A,MH-JAL-4B8EF6,buffalo,Pandharpuri,93,female,OWN-JAL-3749,Owner_478,ravekhurd39,Raver,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-10-01"", ""batch"": ""BATCH-9365"", ""administered_by"": ""VET-JAL-894""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-05-22"", ""batch"": ""BATCH-8974"", ""administered_by"": ""VET-JAL-142""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-10"", ""batch"": ""BATCH-3995"", ""administered_by"": ""VET-JAL-725""}]",2024-05-13
AN-674A481F,MH-JAL-ED81B3,cattle,Dangi,40,female,OWN-JAL-3995,Owner_127,chopkhurd34,Chopda,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-04-02"", ""batch"": ""BATCH-6278"", ""administered_by"": ""VET-JAL-865""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-12-05"", ""batch"": ""BATCH-3021"", ""administered_by"": ""VET-JAL-750""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-26"", ""batch"": ""BATCH-3986"", ""administered_by"": ""VET-JAL-311""}]",2024-01-02
AN-F4814E28,MH-JAL-20A0D2,buffalo,Surti,80,male,OWN-JAL-4222,Owner_217,chopnagar78,Chopda,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-04-24"", ""batch"": ""BATCH-7237"", ""administered_by"": ""VET-JAL-972""}]",2024-03-02
AN-78F6CA37,MH-JAL-662BB7,buffalo,Pandharpuri,117,female,OWN-JAL-2436,Owner_23,choppur44,Chopda,JALGAON,Jalgaon,Maharashtra,[],2024-02-26
AN-6A2219C1,MH-JAL-E7CA98,cattle,Dangi,84,female,OWN-JAL-4888,Owner_207,eranpeth90,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-08-17"", ""batch"": ""BATCH-5381"", ""administered_by"": ""VET-JAL-620""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-02-06"", ""batch"": ""BATCH-8253"", ""administered_by"": ""VET-JAL-402""}]",2024-05-20
AN-91E9BF64,MH-JAL-6CFC46,cattle,Red Kandhari,27,female,OWN-JAL-6194,Owner_401,eranwadi56,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-01"", ""batch"": ""BATCH-2649"", ""administered_by"": ""VET-JAL-216""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-11-07"", ""batch"": ""BATCH-9938"", ""administered_by"": ""VET-JAL-709""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-02-09"", ""batch"": ""BATCH-7791"", ""administered_by"": ""VET-JAL-986""}]",2024-01-03
AN-23C6F28F,MH-JAL-0E7DC8,poultry,Desi,7,male,OWN-JAL-5824,Owner_86,pachkhurd74,Pachora,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-04-04"", ""batch"": ""BATCH-6354"", ""administered_by"": ""VET-JAL-317""}]",2024-01-14
AN-89636999,MH-JAL-ECE2D1,cattle,Deoni,102,female,OWN-JAL-3601,Owner_126,pachbudruk81,Pachora,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-11-04"", ""batch"": ""BATCH-3564"", ""administered_by"": ""VET-JAL-152""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-08-25"", ""batch"": ""BATCH-4732"", ""administered_by"": ""VET-JAL-459""}]",2024-03-10
AN-42AA34B5,MH-JAL-BE5EC8,sheep,Madgyal,115,female,OWN-JAL-1273,Owner_62,yawapeth86,Yawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-02-16"", ""batch"": ""BATCH-3040"", ""administered_by"": ""VET-JAL-403""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-06-13"", ""batch"": ""BATCH-3449"", ""administered_by"": ""VET-JAL-613""}]",2024-02-12
AN-7BA3D342,MH-JAL-5CD201,cattle,Khillari,46,female,OWN-JAL-8100,Owner_111,yawawadi72,Yawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-06-04"", ""batch"": ""BATCH-7615"", ""administered_by"": ""VET-JAL-368""}]",2024-05-18
AN-0BC9ABC2,MH-JAL-47D1A0,sheep,Kolhapuri,61,female,OWN-JAL-1827,Owner_208,eranbudruk56,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-12"", ""batch"": ""BATCH-2179"", ""administered_by"": ""VET-JAL-398""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-04-24"", ""batch"": ""BATCH-1454"", ""administered_by"": ""VET-JAL-739""}]",2024-01-17
AN-1E7AB3F9,MH-JAL-893C66,goat,Sirohi Cross,11,female,OWN-JAL-2197,Owner_379,pachpur33,Pachora,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-03-18"", ""batch"": ""BATCH-9563"", ""administered_by"": ""VET-JAL-340""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-12-19"", ""batch"": ""BATCH-6207"", ""administered_by"": ""VET-JAL-497""}]",2024-02-08
AN-0DCE3BCB,MH-JAL-1C51CD,sheep,Lonand,118,female,OWN-JAL-1294,Owner_408,yawabudruk80,Yawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-07"", ""batch"": ""BATCH-2660"", ""administered_by"": ""VET-JAL-415""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-09-03"", ""batch"": ""BATCH-9992"", ""administered_by"": ""VET-JAL-545""}]",2024-03-11
AN-29E44954,MH-JAL-60849B,cattle,HF Cross,6,male,OWN-JAL-5293,Owner_33,eranpur48,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-08-10"", ""batch"": ""BATCH-2558"", ""administered_by"": ""VET-JAL-410""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-27"", ""batch"": ""BATCH-3688"", ""administered_by"": ""VET-JAL-268""}]",2024-01-28
AN-777477A8,MH-JAL-193849,cattle,HF Cross,77,male,OWN-JAL-3195,Owner_353,chopgaon16,Chopda,JALGAON,Jalgaon,Maharashtra,[],2024-05-04
AN-13F12606,MH-JAL-1E2BBB,poultry,Kadaknath,9,female,OWN-JAL-7211,Owner_376,yawanagar91,Yawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-05-09"", ""batch"": ""BATCH-8738"", ""administered_by"": ""VET-JAL-626""}]",2024-06-20
AN-007AC01B,MH-JAL-B8631A,sheep,Deccani,62,female,OWN-JAL-3973,Owner_245,ravepeth57,Raver,JALGAON,Jalgaon,Maharashtra,[],2024-04-15
AN-7725A336,MH-JAL-E1D486,poultry,Vanaraja,18,female,OWN-JAL-4087,Owner_388,yawakhurd57,Yawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-02-13"", ""batch"": ""BATCH-9616"", ""administered_by"": ""VET-JAL-617""}]",2024-03-13
AN-EB9B42D6,MH-JAL-728B5B,buffalo,Pandharpuri,78,female,OWN-JAL-4388,Owner_369,choppeth83,Chopda,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-15"", ""batch"": ""BATCH-5258"", ""administered_by"": ""VET-JAL-426""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-12-05"", ""batch"": ""BATCH-1445"", ""administered_by"": ""VET-JAL-706""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-11-16"", ""batch"": ""BATCH-3909"", ""administered_by"": ""VET-JAL-326""}]",2024-06-14
AN-4102599D,MH-JAL-2422D0,goat,Sirohi Cross,71,female,OWN-JAL-7637,Owner_370,eranbudruk52,Erandol,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-04-09"", ""batch"": ""BATCH-1512"", ""administered_by"": ""VET-JAL-655""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-03-05"", ""batch"": ""BATCH-5987"", ""administered_by"": ""VET-JAL-199""}]",2024-01-05
AN-D39D8E96,MH-JAL-A2D581,cattle,Deoni,10,male,OWN-JAL-6528,Owner_361,ravenagar93,Raver,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-09-17"", ""batch"": ""BATCH-4841"", ""administered_by"": ""VET-JAL-834""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-09-27"", ""batch"": ""BATCH-7094"", ""administered_by"": ""VET-JAL-138""}]",2024-03-22
AN-BA3008F4,MH-JAL-C56593,cattle,Gir Cross,22,female,OWN-JAL-1958,Owner_159,bhusbudruk2,Bhusawal,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-23"", ""batch"": ""BATCH-6916"", ""administered_by"": ""VET-JAL-919""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-01-18"", ""batch"": ""BATCH-3931"", ""administered_by"": ""VET-JAL-459""}]",2024-04-02
AN-0B9126E0,MH-JAL-18C7E8,poultry,Kadaknath,13,female,OWN-JAL-9309,Owner_32,yawanagar64,Yawal,JALGAON,Jalgaon,Maharashtra,[],2024-04-25
AN-D7062076,MH-JAL-6AD07B,poultry,Cobb400,11,female,OWN-JAL-6972,Owner_109,choppeth98,Chopda,JALGAON,Jalgaon,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-12-09"", ""batch"": ""BATCH-6990"", ""administered_by"": ""VET-JAL-612""}]",2024-05-03
